timestep,demand_el,pv,demand_th
4883,299675.1022299,0.22437,0.0640920623
4884,294815.1317595,0.21367,0.0562430112
4885,289152.0892454,0.18826,0.0528264399
4886,281578.2891105,0.184,0.0496717223
4887,276681.3957875,0.17066,0.0489072787
4888,274327.5639357,0.14868,0.0522653492
4889,272292.1916874,0.11075,0.0613177638
4890,268442.9843062,0.072675,0.0683730977
4891,262313.7907784,0.038201,0.0760515999
4892,249086.1788426,0.0069369,0.074334865
4893,241092.3812596,0,0.0651754444
4894,231487.8242329,0,0.0515563703
4895,212961.7829523,0,0.0430107203
4896,198437.2558198,0,0.0398219102
4897,192386.5233537,0,0.0337224717
4898,188505.0084765,0,0.0337004197
4899,188528.0852593,0,0.0385358519
4900,191357.2988381,0,0.0500144846
4901,194564.9716557,0,0.0675041731
4902,203435.6869874,0.037187,0.0857331411
4903,215689.4586865,0.1219,0.0813921706
4904,230458.5997174,0.22116,0.0727836846
4905,245984.6592261,0.31717,0.0675251343
4906,256706.1325432,0.40162,0.0611310678
4907,261030.7216513,0.43801,0.0567826706
4908,254241.5321337,0.44705,0.0498287661
4909,245610.8153437,0.43148,0.0468018383
4910,236250.8722154,0.36793,0.0440069011
4911,231266.2871175,0.28965,0.0433296386
4912,229110.9155983,0.20632,0.0463047373
4913,228824.7634908,0.14203,0.0543247675
4914,229512.4516201,0.084006,0.0605754745
4915,225289.4003565,0.038163,0.0673782804
4916,215915.6111585,0.0067647,0.0658573309
4917,211097.1788972,0,0.0577424981
4918,209514.1115929,0,0.0456766141
4919,195857.2714959,0,0.0381055544
4920,188029.6267495,0,0.0352804127
4921,180626.5948078,0,0.038063422
4922,174866.6298058,0,0.0380385314
4923,176477.3892494,0,0.0434964082
4924,177206.6155878,0,0.0564526365
4925,174289.7102342,0,0.0761936982
4926,175060.4747818,0.03388,0.0967692037
4927,178365.0700875,0.11245,0.0918694386
4928,187521.9375266,0.15865,0.0821528187
4929,194966.5076775,0.1643,0.0762173577
4930,204081.8369075,0.12903,0.0690002102
4931,212403.3248071,0.15779,0.0640920623
4932,206149.5166518,0.18008,0.0562430112
4933,200315.7059446,0.19399,0.0528264399
4934,197477.2616527,0.14518,0.0496717223
4935,195746.5029382,0.091845,0.0489072787
4936,195368.0436993,0.042719,0.0522653492
4937,199120.3285924,0.066124,0.0613177638
4938,205401.8288871,0.070392,0.0683730977
4939,207464.8932749,0.054931,0.0760515999
4940,205387.9828174,0.010577,0.074334865
4941,206283.3619924,0,0.0651754444
4942,207432.5857789,0,0.0515563703
4943,192404.9847799,0,0.0430107203
4944,183105.0412871,0,0.0398219102
4945,181037.3615427,0,0.0237221859
4946,181009.6694033,0,0.0230689686
4947,182818.8891796,0,0.0249180634
4948,188094.2417416,0,0.0317545505
4949,197966.4894494,0,0.0389287717
4950,226364.7784379,0.026404,0.0490844685
4951,257181.5142701,0.083839,0.0502121446
4952,273944.4893402,0.13365,0.0484183051
4953,282279.8233095,0.16337,0.045979438
4954,289950.5459324,0.16919,0.041946629
4955,297676.6528342,0.17816,0.0390817278
4956,296638.1976055,0.1737,0.0336960794
4957,291547.4593064,0.15805,0.0319179058
4958,286290.5681707,0.18485,0.0297115762
4959,282164.4393952,0.19886,0.0304137618
4960,275481.4030787,0.19704,0.0310278251
4961,273847.5668522,0.15229,0.0349256937
4962,273206.0322886,0.1043,0.037128637
4963,266310.6895698,0.057724,0.0403061859
4964,252921.540154,0.011059,0.0397012916
4965,245984.6592261,0,0.0362594712
4966,234930.8802358,0,0.0301905236
4967,214429.4663423,0,0.0265993682
4968,201095.7012053,0,0.0249651723
4969,195548.0426056,0,0.0217338438
4970,194883.4312592,0,0.0211353779
4971,194389.588106,0,0.0228294855
4972,198700.3311444,0,0.0290929532
4973,207229.5100897,0,0.0356658468
4974,233426.2739932,0.023436,0.0449703151
4975,260638.4163427,0.071415,0.0460034719
4976,275061.4056306,0.10593,0.0443599881
4977,282930.5885862,0.11551,0.0421255416
4978,289996.6994981,0.099172,0.0384307538
4979,295968.9709025,0.13386,0.0358059824
4980,291699.7660733,0.16541,0.0308717473
4981,287633.6369332,0.19027,0.0292426164
4982,281665.9808854,0.1964,0.0272212165
4983,275947.5540925,0.19165,0.0278645465
4984,268899.9046068,0.17523,0.0284271403
4985,267639.9122626,0.10621,0.031998298
4986,267090.6848305,0.050627,0.0340165954
4987,265599.9246577,0.014227,0.0369278091
4988,256263.0583123,0.00090233,0.0363736157
4989,251546.1638955,0,0.0332202812
4990,240990.843415,0,0.0276600196
4991,218887.900791,0,0.0243698671
4992,204247.9897441,0,0.0228726458
4993,199692.6328074,0,0.0188639601
4994,199581.8642496,0,0.0183445196
4995,199988.015628,0,0.0198149259
4996,205337.2138951,0,0.0252513229
4997,212477.1705122,0,0.0309562871
4998,239047.7782981,0.020797,0.0390321306
4999,265683.001076,0.062868,0.0399288623
5000,283447.5085223,0.14889,0.0385023953
5001,291233.6150595,0.25835,0.0365630002
5002,298765.8769852,0.37931,0.0333560971
5003,306505.8299567,0.43089,0.0310779183
5004,303228.9267905,0.45922,0.026795233
5005,298216.6495531,0.4638,0.0253812236
5006,290832.0790377,0.41888,0.023626743
5007,282362.8997278,0.35503,0.0241851233
5008,274964.4831426,0.27878,0.0246734285
5009,272610.6512908,0.20971,0.0277730264
5010,271867.5788827,0.13935,0.0295248141
5011,267699.9118981,0.074138,0.0320516114
5012,256267.6736688,0.014095,0.0315705975
5013,247156.9597954,0,0.0288336506
5014,236089.3347354,0,0.0240076035
5015,215527.9212064,0,0.021151905
5016,204852.601455,0,0.019852387
5017,198631.1007958,0,0.0188639601
5018,198774.1768495,0,0.0183445196
5019,198658.7929352,0,0.0198149259
5020,202651.0763701,0,0.0252513229
5021,210317.1836365,0,0.0309562871
5022,235747.798349,0.0282,0.0390321306
5023,261284.5662628,0.119,0.0399288623
5024,279898.2993183,0.21815,0.0385023953
5025,288339.7864887,0.30961,0.0365630002
5026,293033.6041226,0.38616,0.0333560971
5027,296592.0440397,0.3721,0.0310779183
5028,291205.92292,0.32235,0.026795233
5029,286369.0292324,0.24392,0.0253812236
5030,280729.0635013,0.23503,0.023626743
5031,277447.5449785,0.21388,0.0241851233
5032,272462.9598805,0.18241,0.0246734285
5033,271789.117821,0.15374,0.0277730264
5034,269126.0570789,0.11471,0.0295248141
5035,266236.8438647,0.068877,0.0320516114
5036,256484.5954277,0.012589,0.0315705975
5037,251689.2399493,0,0.0288336506
5038,239527.7753816,0,0.0240076035
5039,219386.3593008,0,0.021151905
5040,202784.9217107,0,0.019852387
5041,198224.9494174,0,0.0178752329
5042,196992.6492127,0,0.0173830181
5043,196895.7267247,0,0.0187763551
5044,199508.0185445,0,0.0239278112
5045,206227.9777135,0,0.029333758
5046,230966.2889403,0.011594,0.0369863178
5047,256789.2089615,0.019966,0.0378360486
5048,272259.8841914,0.065833,0.0364843478
5049,276672.1650743,0.13457,0.0346466032
5050,281527.5201882,0.21892,0.0316077854
5051,287250.5623377,0.25896,0.0294490141
5052,282745.9743233,0.28631,0.0253907995
5053,273819.8747127,0.29861,0.0240509034
5054,265766.0774943,0.2986,0.0223883813
5055,260204.5728249,0.28242,0.0229174949
5056,256410.7497226,0.25067,0.0233802063
5057,255123.0652389,0.19555,0.0263173432
5058,253023.0779986,0.13504,0.0279773135
5059,248943.1027888,0.074763,0.0303716725
5060,238844.702609,0.01321,0.0299158702
5061,235373.9544667,0,0.0273223764
5062,226129.3952527,0,0.0227492796
5063,208701.8088362,0,0.0200432584
5064,194260.358122,0,0.0188118528
5065,186294.2526784,0,0.0215914107
5066,182671.1977693,0,0.0164800875
5067,180778.9015747,0,0.0207049023
5068,182629.6595601,0,0.0210207931
5069,183898.8826175,0,0.0228576001
5070,190401.9200276,0.019999,0.0310279328
5071,200809.5490978,0.078003,0.0280785774
5072,213363.3189741,0.12058,0.0304573675
5073,225524.7835417,0.1356,0.0304811128
5074,232360.1266251,0.12118,0.0299594062
5075,234437.0370826,0.15728,0.0274674225
5076,231100.1342809,0.18834,0.025588691
5077,223817.10161,0.21101,0.024612261
5078,218717.1325978,0.18429,0.0232448473
5079,213307.9346952,0.14881,0.0235317757
5080,212094.0959168,0.11012,0.0230334929
5081,216589.453218,0.096519,0.0248142749
5082,220674.0437844,0.074055,0.0274178106
5083,219667.8960517,0.044758,0.0292101747
5084,210003.3393896,0.0066185,0.0295304655
5085,207677.1996772,0,0.0278573924
5086,203555.6862583,0,0.0271604344
5087,192709.5983137,0,0.0219212822
5088,175628.1636402,0,0.0209793903
5089,169978.9671959,0,0.0178752329
5090,166471.296201,0,0.0173830181
5091,167329.7525234,0,0.0187763551
5092,167800.5188938,0,0.0239278112
5093,167726.6731886,0,0.029333758
5094,169388.2015546,0.022944,0.0369863178
5095,172674.335434,0.10149,0.0378360486
5096,181305.0522239,0.17234,0.0364843478
5097,190637.3032128,0.21989,0.0346466032
5098,200740.3187493,0.24072,0.0316077854
5099,209509.4962363,0.2842,0.0294490141
5100,203961.8376366,0.31316,0.0253907995
5101,196692.6510355,0.32628,0.0240509034
5102,193438.8246521,0.34136,0.0223883813
5103,189866.5386653,0.33718,0.0229174949
5104,190609.6110734,0.31143,0.0233802063
5105,196374.191432,0.25082,0.0263173432
5106,204151.0672561,0.17903,0.0279773135
5107,206675.667301,0.10218,0.0303716725
5108,205286.4449728,0.018292,0.0299158702
5109,209241.8055552,0,0.0273223764
5110,206500.2837513,0,0.0227492796
5111,190383.4586013,0,0.0200432584
5112,181609.6657577,0,0.0188118528
5113,179472.7556648,0,0.0178752329
5114,179431.2174556,0,0.0173830181
5115,179052.7582167,0,0.0187763551
5116,184125.0350895,0,0.0239278112
5117,195631.1190239,0,0.029333758
5118,223180.1824031,0.027623,0.0369863178
5119,253064.6162078,0.14678,0.0378360486
5120,270275.2808653,0.22853,0.0364843478
5121,278716.7680358,0.26002,0.0346466032
5122,287956.7118932,0.23905,0.0316077854
5123,296218.2001574,0.27355,0.0294490141
5124,293398.2172918,0.29259,0.0253907995
5125,288044.4036681,0.32824,0.0240509034
5126,279759.8386211,0.34151,0.0223883813
5127,275684.4787679,0.3346,0.0229174949
5128,268775.2899794,0.30741,0.0233802063
5129,266453.7656236,0.24604,0.0263173432
5130,265816.8464166,0.17409,0.0279773135
5131,262373.7904138,0.098004,0.0303716725
5132,250886.1679057,0.016342,0.0299158702
5133,244706.2054556,0,0.0273223764
5134,230458.5997174,0,0.0227492796
5135,210451.0289771,0,0.0200432584
5136,197897.2591008,0,0.0188118528
5137,195815.7332868,0,0.0188639601
5138,192441.9076325,0,0.0183445196
5139,191943.4491227,0,0.0198149259
5140,197537.2612882,0,0.0252513229
5141,204723.371471,0,0.0309562871
5142,229027.83918,0.029469,0.0390321306
5143,254352.3006914,0.16001,0.0399288623
5144,270413.7415625,0.27587,0.0385023953
5145,278758.3062449,0.35819,0.0365630002
5146,281504.4434054,0.4014,0.0333560971
5147,289059.782114,0.43999,0.0310779183
5148,287236.716268,0.45053,0.026795233
5149,280239.8357046,0.43532,0.0253812236
5150,273593.7222407,0.32503,0.023626743
5151,269582.9773795,0.20336,0.0241851233
5152,264321.4708872,0.089378,0.0246734285
5153,263403.0149294,0.12336,0.0277730264
5154,263121.4781785,0.12414,0.0295248141
5155,258856.8887058,0.090883,0.0320516114
5156,250013.8655136,0.014523,0.0315705975
5157,247415.4197634,0,0.0288336506
5158,235161.6480644,0,0.0240076035
5159,213538.7025238,0,0.021151905
5160,198741.8693535,0,0.019852387
5161,195732.6568685,0,0.0188639601
5162,192501.907268,0,0.0183445196
5163,192123.448029,0,0.0198149259
5164,196992.6492127,0,0.0252513229
5165,205549.5202974,0,0.0309562871
5166,229678.6044567,0.027736,0.0390321306
5167,256064.5979797,0.15718,0.0399288623
5168,270026.0516104,0.27536,0.0385023953
5169,272984.4951732,0.36209,0.0365630002
5170,278342.9241534,0.41056,0.0333560971
5171,285210.5747328,0.43507,0.0310779183
5172,283572.1231497,0.42736,0.026795233
5173,282630.590409,0.39182,0.0253812236
5174,277115.2393053,0.38166,0.023626743
5175,273695.2600853,0.35187,0.0241851233
5176,267635.2969061,0.30389,0.0246734285
5177,264164.5487638,0.2642,0.0277730264
5178,264067.6262758,0.20192,0.0295248141
5179,261773.7940594,0.12195,0.0320516114
5180,253023.0779986,0.019923,0.0315705975
5181,250526.1700931,0,0.0288336506
5182,235535.4919467,0,0.0240076035
5183,214000.2381811,0,0.021151905
5184,199443.4035525,0,0.019852387
5185,196711.1124618,0,0.0188639601
5186,193775.7456819,0,0.0183445196
5187,193424.9785824,0,0.0198149259
5188,196992.6492127,0,0.0252513229
5189,205475.6745923,0,0.0309562871
5190,231192.4414123,0.016155,0.0390321306
5191,256706.1325432,0.084251,0.0399288623
5192,272370.6527491,0.16726,0.0385023953
5193,279459.8404439,0.24632,0.0365630002
5194,286064.4156987,0.31462,0.0333560971
5195,291408.9986092,0.29153,0.0310779183
5196,287070.5634314,0.23516,0.026795233
5197,282270.5925964,0.15418,0.0253812236
5198,274936.7910032,0.13721,0.023626743
5199,270667.586174,0.11361,0.0241851233
5200,267150.684466,0.08629,0.0246734285
5201,268101.4479198,0.096533,0.0277730264
5202,267344.529442,0.086897,0.0295248141
5203,263730.705246,0.058113,0.0320516114
5204,255432.2941293,0.0072931,0.0315705975
5205,250766.1686348,0,0.0288336506
5206,235203.1862735,0,0.0240076035
5207,212564.8622871,0,0.021151905
5208,200126.4763252,0,0.019852387
5209,196891.1113681,0,0.0237221859
5210,193803.4378213,0,0.0230689686
5211,193637.2849847,0,0.0249180634
5212,197841.8748219,0,0.0317545505
5213,206814.1279982,0,0.0389287717
5214,230537.0607791,0.023183,0.0490844685
5215,255081.5270298,0.15121,0.0502121446
5216,270455.2797716,0.24463,0.0484183051
5217,275864.4776742,0.28257,0.045979438
5218,283835.1984743,0.26244,0.041946629
5219,290499.7733645,0.25592,0.0390817278
5220,287513.6376623,0.2226,0.0336960794
5221,278361.3855797,0.16921,0.0319179058
5222,271581.4267752,0.16629,0.0297115762
5223,265729.1546418,0.15396,0.0304137618
5224,263352.2460071,0.13299,0.0310278251
5225,264639.9304907,0.14163,0.0349256937
5226,262590.7121727,0.12406,0.037128637
5227,257767.6645548,0.081752,0.0403061859
5228,248006.1854047,0.011028,0.0397012916
5229,241438.5330025,0,0.0362594712
5230,229457.0673412,0,0.0301905236
5231,210931.0260606,0,0.0265993682
5232,198423.40975,0,0.0249651723
5233,190904.993894,0,0.0217338438
5234,184932.7224896,0,0.0211353779
5235,185703.4870372,0,0.0228294855
5236,186737.3269093,0,0.0290929532
5237,190074.229711,0,0.0356658468
5238,194320.3577574,0.021887,0.0449703151
5239,204538.7572081,0.14909,0.0460034719
5240,217623.2930902,0.27025,0.0443599881
5241,225944.7809898,0.35972,0.0421255416
5242,231381.6710318,0.41011,0.0384307538
5243,234935.4955923,0.4557,0.0358059824
5244,230213.985819,0.47193,0.0308717473
5245,219912.50995,0.45969,0.0292426164
5246,213769.4703524,0.45224,0.0272212165
5247,209911.0322581,0.42105,0.0278645465
5248,208221.8117527,0.36713,0.0284271403
5249,213464.8568187,0.24523,0.031998298
5250,218334.0580023,0.13676,0.0340165954
5251,217738.6770045,0.054494,0.0369278091
5252,211609.4834767,0.0061208,0.0363736157
5253,212241.7873271,0,0.0332202812
5254,204215.6822481,0,0.0276600196
5255,188772.6991577,0,0.0243698671
5256,176463.5431797,0,0.0228726458
5257,171506.6502212,0,0.0188639601
5258,169840.5064987,0,0.0183445196
5259,170643.5785422,0,0.0198149259
5260,170689.732108,0,0.0252513229
5261,170971.2688589,0,0.0309562871
5262,169277.4329969,0.015289,0.0390321306
5263,174382.0173657,0.099587,0.0399288623
5264,186423.4826624,0.19511,0.0385023953
5265,197717.2601945,0.2777,0.0365630002
5266,209177.1905632,0.33938,0.0333560971
5267,218269.4430103,0.36487,0.0310779183
5268,213109.4743626,0.36286,0.026795233
5269,207506.431484,0.33737,0.0253812236
5270,202614.1535176,0.353,0.023626743
5271,199374.1732039,0.34704,0.0241851233
5272,198644.9468655,0.31797,0.0246734285
5273,202028.0032329,0.21287,0.0277730264
5274,207732.5839561,0.11942,0.0295248141
5275,208554.1174259,0.04785,0.0320516114
5276,208277.1960316,0.0045077,0.0315705975
5277,211780.2516698,0,0.0288336506
5278,206786.4358588,0,0.0240076035
5279,191352.6834815,0,0.021151905
5280,181549.6661222,0,0.019852387
5281,179195.8342704,0,0.0188639601
5282,180128.136298,0,0.0183445196
5283,181235.8218753,0,0.0198149259
5284,186423.4826624,0,0.0252513229
5285,199014.1753913,0,0.0309562871
5286,229646.2969607,0.012681,0.0390321306
5287,256964.5925112,0.092999,0.0399288623
5288,272139.8849205,0.16254,0.0385023953
5289,277904.4652791,0.19929,0.0365630002
5290,283258.2789028,0.19941,0.0333560971
5291,290310.543745,0.2427,0.0310779183
5292,289069.0128271,0.27449,0.026795233
5293,287093.6402143,0.29186,0.0253812236
5294,278993.6894301,0.28754,0.023626743
5295,270178.3583773,0.26709,0.0241851233
5296,264339.9323135,0.23206,0.0246734285
5297,264473.7776541,0.16342,0.0277730264
5298,265041.4665125,0.098323,0.0295248141
5299,263619.9366883,0.043562,0.0320516114
5300,256447.6725752,0.0036532,0.0315705975
5301,255395.3712767,0,0.0288336506
5302,239707.774288,0,0.0240076035
5303,216635.6067838,0,0.021151905
5304,200029.5538371,0,0.019852387
5305,195764.9643645,0,0.0240625018
5306,195834.1947131,0,0.0240467667
5307,196697.266392,0,0.0274970652
5308,201201.8544065,0,0.0356875865
5309,210649.4893097,0,0.0481672666
5310,236084.7193788,0.010359,0.0611744559
5311,257938.432748,0.076572,0.0580769781
5312,268401.446097,0.14685,0.0519344357
5313,273210.6476452,0.19947,0.0481822234
5314,280272.1432006,0.22972,0.0436197691
5315,286262.8760313,0.27117,0.0405169919
5316,285976.7239238,0.29757,0.0355550679
5317,284790.5772847,0.307,0.0333952187
5318,277646.0053111,0.31829,0.0314009052
5319,272739.8812749,0.30989,0.0309176479
5320,268521.4453679,0.28166,0.0330405148
5321,269813.7452081,0.19202,0.0387631673
5322,269993.7441144,0.11037,0.0432233282
5323,266366.0738487,0.045486,0.0480774365
5324,258681.5051561,0.0036741,0.0469921706
5325,259309.1936499,0,0.041201872
5326,243372.3674062,0,0.0325923205
5327,220770.9662724,0,0.0271900286
5328,206181.8241478,0,0.0251741629
5329,201589.5443585,0,0.0237221859
5330,199549.5567536,0,0.0230689686
5331,200509.5509206,0,0.0249180634
5332,204658.756479,0,0.0317545505
5333,215347.9223001,0,0.0389287717
5334,241913.9147294,0.010331,0.0490844685
5335,267012.2237688,0.084843,0.0502121446
5336,280073.682868,0.15893,0.0484183051
5337,286775.1806108,0.20751,0.045979438
5338,293347.4483695,0.22574,0.041946629
5339,299061.2598058,0.24096,0.0390817278
5340,295992.0476854,0.23647,0.0336960794
5341,289941.3152193,0.21541,0.0319179058
5342,281038.2923916,0.24514,0.0297115762
5343,274346.025362,0.2578,0.0304137618
5344,269993.7441144,0.2495,0.0310278251
5345,271429.1200084,0.16479,0.0349256937
5346,271253.7364586,0.09024,0.037128637
5347,268826.0589017,0.034123,0.0403061859
5348,263361.4767202,0.0017478,0.0397012916
5349,259507.6539825,0,0.0362594712
5350,242980.0620976,0,0.0301905236
5351,219386.3593008,0,0.0265993682
5352,204944.9085865,0,0.0249651723
5353,201081.8551356,0,0.0188639601
5354,198617.2547261,0,0.0183445196
5355,199424.9421262,0,0.0198149259
5356,205009.5235785,0,0.0252513229
5357,214775.6180852,0,0.0309562871
5358,242767.7556953,0.0055436,0.0390321306
5359,268115.2939896,0.044533,0.0399288623
5360,284476.7330378,0.09192,0.0385023953
5361,288275.1714967,0.13051,0.0365630002
5362,294704.3632017,0.15635,0.0333560971
5363,301105.8627673,0.17449,0.0310779183
5364,296222.815514,0.17988,0.026795233
5365,290181.313761,0.1741,0.0253812236
5366,284213.6577132,0.16473,0.023626743
5367,278347.53951,0.14605,0.0241851233
5368,273672.1833024,0.12014,0.0246734285
5369,274784.4842363,0.086536,0.0277730264
5370,273746.0290076,0.053064,0.0295248141
5371,270326.0497876,0.023257,0.0320516114
